Class_Location,Class_Length,CheckStyle_Amount,PMD_Amount,SCAX_Amount,SpotBugs_Amount,Total_Amount
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\common\requests\ListGroupsRequest.java,54,0,0,7,0,7
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\common\errors\UnknownLeaderEpochException.java,13,0,0,3,0,3
kafka-trunk\kafka-trunk\streams\src\test\java\org\apache\kafka\streams\kstream\SlidingWindowsTest.java,71,0,0,18,0,18
kafka-trunk\kafka-trunk\clients\src\generated\java\org\apache\kafka\common\message\AlterReplicaLogDirsRequestData.java,860,0,0,81,0,81
kafka-trunk\kafka-trunk\connect\api\src\main\java\org\apache\kafka\connect\health\ConnectClusterState.java,0,0,0,14,0,14
kafka-trunk\kafka-trunk\trogdor\src\test\java\org\apache\kafka\trogdor\workload\PayloadGeneratorTest.java,0,0,0,23,0,23
kafka-trunk\kafka-trunk\streams\src\test\java\org\apache\kafka\streams\state\internals\KeyValueSegmentsTest.java,311,0,1,36,0,37
kafka-trunk\kafka-trunk\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorTaskConfig.java,48,0,0,4,0,4
kafka-trunk\kafka-trunk\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\InsertHeaderTest.java,0,0,1,6,0,7
kafka-trunk\kafka-trunk\clients\src\test\java\org\apache\kafka\common\requests\RequestHeaderTest.java,89,0,0,12,0,12
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\common\record\MutableRecordBatch.java,0,0,0,9,0,9
kafka-trunk\kafka-trunk\connect\runtime\out\test\resources\test-plugins\service-loader\test\plugins\ServiceLoaderPlugin.java,55,0,2,5,0,7
kafka-trunk\kafka-trunk\connect\runtime\src\main\java\org\apache\kafka\connect\util\ShutdownableThread.java,108,0,6,21,0,27
kafka-trunk\kafka-trunk\clients\src\test\java\org\apache\kafka\common\security\oauthbearer\secured\HttpAccessTokenRetrieverTest.java,134,0,1,25,0,26
kafka-trunk\kafka-trunk\clients\src\generated\java\org\apache\kafka\common\message\SaslHandshakeRequestDataJsonConverter.java,24,0,0,6,0,6
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\common\security\plain\PlainAuthenticateCallback.java,38,0,0,6,0,6
kafka-trunk\kafka-trunk\clients\src\test\java\org\apache\kafka\common\security\auth\DefaultKafkaPrincipalBuilderTest.java,156,0,0,28,0,28
kafka-trunk\kafka-trunk\streams\src\test\java\org\apache\kafka\streams\kstream\internals\SessionWindowedCogroupedKStreamImplTest.java,285,0,7,64,0,71
kafka-trunk\kafka-trunk\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\admin\GetListOffsetsCallsBenchmark.java,78,0,3,11,0,14
kafka-trunk\kafka-trunk\streams\src\main\java\org\apache\kafka\streams\processor\api\Record.java,0,0,2,17,0,19
kafka-trunk\kafka-trunk\clients\src\test\java\org\apache\kafka\common\config\provider\MockVaultConfigProvider.java,23,0,0,2,0,2
kafka-trunk\kafka-trunk\jmh-benchmarks\build\generated\sources\annotationProcessor\java\main\org\apache\kafka\jmh\server\jmh_generated\CheckpointBench_measureCheckpointLogStartOffsets_jmhTest.java,0,0,0,89,0,89
