Class_Location,Class_Length,CheckStyle_Amount,PMD_Amount,SCAX_Amount,SpotBugs_Amount,Total_Amount
 druid-master\druid-master\sql\src\test\java\org\apache\druid\sql\calcite\CalciteInsertDmlTest.java,0,222,0,97,0,319
 druid-master\druid-master\processing\src\main\java\org\apache\druid\segment\data\ColumnarInts.java,0,4,0,4,0,8
 druid-master\druid-master\processing\src\main\java\org\apache\druid\query\extraction\ExtractionCacheHelper.java,0,17,0,1,0,18
 druid-master\druid-master\processing\src\main\java\org\apache\druid\query\groupby\epinephelinae\ByteBufferMinMaxOffsetHeap.java,0,119,1,12,0,132
 druid-master\druid-master\processing\src\main\java\org\apache\druid\query\search\AutoStrategy.java,0,33,5,20,0,58
 druid-master\druid-master\server\src\main\java\org\apache\druid\server\coordinator\duty\UnloadUnusedSegments.java,0,27,1,13,0,41
 druid-master\druid-master\indexing-service\src\test\java\org\apache\druid\indexing\overlord\http\OverlordRedirectInfoTest.java,0,20,0,3,0,23
 druid-master\druid-master\sql\src\main\java\org\apache\druid\sql\calcite\schema\InformationSchema.java,0,99,1,43,0,143
 druid-master\druid-master\extensions-core\s3-extensions\src\main\java\org\apache\druid\storage\s3\CustomServerSideEncryption.java,0,15,0,3,0,18
 druid-master\druid-master\indexing-service\src\main\java\org\apache\druid\indexing\common\task\batch\parallel\PushedSegmentsReport.java,0,34,0,3,0,37
 druid-master\druid-master\benchmarks\src\test\java\org\apache\druid\benchmark\BoundFilterBenchmark.java,0,54,1,13,0,68
 druid-master\druid-master\sql\src\main\java\org\apache\druid\sql\calcite\expression\builtin\CeilOperatorConversion.java,0,7,0,3,0,10
 druid-master\druid-master\extensions-contrib\distinctcount\src\main\java\org\apache\druid\query\aggregation\distinctcount\DistinctCountAggregator.java,0,21,0,1,0,22
 druid-master\druid-master\processing\src\main\java\org\apache\druid\segment\serde\FloatNumericColumnSupplier.java,0,11,0,1,0,12
 druid-master\druid-master\core\src\main\java\org\apache\druid\java\util\common\granularity\GranularityType.java,0,78,0,5,0,83
 druid-master\druid-master\extensions-core\histogram\src\main\java\org\apache\druid\query\aggregation\histogram\ApproximateHistogramDruidModule.java,0,11,0,5,0,16
 druid-master\druid-master\integration-tests\src\test\java\org\apache\druid\tests\coordinator\duty\ITAutoCompactionTest.java,0,456,22,217,0,695
 druid-master\druid-master\server\src\test\java\org\apache\druid\metadata\TestDerbyConnector.java,0,50,0,5,0,55
 druid-master\druid-master\processing\src\main\java\org\apache\druid\segment\transform\Transform.java,0,13,0,10,0,23
 druid-master\druid-master\processing\src\test\java\org\apache\druid\segment\column\RowSignatureTest.java,0,25,5,8,0,38
 druid-master\druid-master\benchmarks\src\test\java\org\apache\druid\benchmark\indexing\IncrementalIndexReadBenchmark.java,0,47,2,13,0,62
 druid-master\druid-master\extensions-contrib\statsd-emitter\src\main\java\org\apache\druid\emitter\statsd\StatsDEmitterModule.java,0,13,0,2,0,15
 druid-master\druid-master\processing\src\main\java\org\apache\druid\query\aggregation\SerializablePairLongString.java,0,6,0,2,0,8
 druid-master\druid-master\extensions-core\stats\src\main\java\org\apache\druid\query\aggregation\variance\VarianceAggregator.java,0,47,1,5,0,53
 druid-master\druid-master\processing\src\main\java\org\apache\druid\query\aggregation\HistogramAggregator.java,0,31,0,5,0,36
 druid-master\druid-master\processing\src\main\java\org\apache\druid\segment\data\ColumnarIntsSerializer.java,0,3,0,2,0,5
 druid-master\druid-master\core\src\main\java\org\apache\druid\java\util\common\guava\FunctionalIterable.java,0,46,0,8,0,54
 druid-master\druid-master\core\src\main\java\org\apache\druid\collections\Releaser.java,0,1,0,1,0,2
 druid-master\druid-master\core\src\main\java\org\apache\druid\indexer\partitions\SingleDimensionPartitionsSpec.java,0,56,1,11,0,68
 druid-master\druid-master\core\src\test\java\org\apache\druid\java\util\metrics\MonitorsTest.java,0,11,0,4,0,15
 druid-master\druid-master\extensions-core\datasketches\src\main\java\org\apache\druid\query\aggregation\datasketches\hll\HllSketchUnionPostAggregator.java,0,52,0,3,0,55
 druid-master\druid-master\integration-tests\src\test\java\org\apache\druid\tests\parallelized\ITKafkaIndexingServiceNonTransactionalParallelizedTest.java,0,18,0,6,0,24
 druid-master\druid-master\indexing-service\src\main\java\org\apache\druid\indexing\common\task\batch\partition\LinearPartitionAnalysis.java,0,24,0,5,0,29
 druid-master\druid-master\indexing-service\src\main\java\org\apache\druid\indexing\overlord\autoscaling\PendingTaskBasedWorkerProvisioningStrategy.java,0,134,16,61,0,211
 druid-master\druid-master\core\src\main\java\org\apache\druid\java\util\http\client\response\InputStreamFullResponseHolder.java,0,19,0,2,1,22
